"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"Ddx21",-1.46567914115993,6.48555145487906,-16.3138438899431,1.44508418981415e-23,1.28690447763e-20,43.3726250820249
"Vcam1",1.38339204000261,7.07431474445198,16.3101778482235,1.46094550139268e-23,1.28690447763e-20,43.3664179009703
"Ndrg1",1.36510830661265,8.11823067251127,16.2568190856699,1.71283042115431e-23,1.4616331347019e-20,43.1607735815889
"Tfrc",-1.65508372773812,5.35929794119403,-16.2024418754415,2.01494419005887e-23,1.66733578781629e-20,42.9418944100992
"Srsf6",-1.31450454457639,7.1780716713261,-16.1424336593814,2.41153316151482e-23,1.93681576592604e-20,42.8664356027475
"Ly6a",1.17217428655782,9.41097978029311,16.0470074863489,3.21188271800925e-23,2.50591089659082e-20,42.3961223924344
"Serpine1",1.36106476818466,7.98521815124052,15.955456577455,4.2326584426699e-23,3.21058900261075e-20,42.2654468271037
"Cd68",1.63309841542389,5.68123831658285,15.9221511050097,4.68082716808869e-23,3.45457695889183e-20,42.1649651521933
"2410006H16Rik",1.44630472457342,6.94783167328008,15.8654322697979,5.55765639086853e-23,3.99376113330124e-20,42.0402184739926
"Gadd45a",1.5107579135575,5.89658871562864,15.6593873923055,1.04038202514763e-22,7.28454152838627e-20,41.3979239291077
"Hnrnpa2b1",-1.18923455464118,8.8958407256389,-15.6395163025141,1.10553161935287e-22,7.54718798241718e-20,41.2200329155302
"Mat2a",-1.30348008105272,6.68807637870122,-15.5716901884382,1.36070729055071e-22,9.0626424348947e-20,41.1535694270276
"Naga",1.44232436840257,5.97105060100208,15.488443425617,1.75709538735564e-22,1.14240485101239e-19,40.8859143334084
"Fus",-1.25617197158708,7.75888053037284,-15.4566471293001,1.93776128043892e-22,1.23056854151036e-19,40.7615549702674
"P4ha1",1.2092947199186,8.45719674746761,15.3336455171307,2.83290129148274e-22,1.75813717196635e-19,40.3199171671166
"Vwa5a",1.30642144021577,6.49003480497223,15.23177754041,3.88537641291783e-22,2.3577327490566e-19,40.1131062530354
"Ero1l",1.54010066971245,7.54481621270871,15.1923038389849,4.39285828837281e-22,2.60773437566514e-19,39.9576381984401
"Rbm3",-1.25226554707231,7.31512174273102,-15.1681968413155,4.73530086656503e-22,2.69671157503652e-19,39.8953783719332
"Dnajc22",-1.74880539244606,4.90568519071678,-15.1678611596555,4.74025545104745e-22,2.69671157503652e-19,39.7793906720031
"mt-Nd2",-1.3349276199206,8.89430968286291,-15.0784992126679,6.26499179680299e-22,3.49139042847549e-19,39.4806945013228
"Slc25a10",-1.39456698281162,5.96007893447407,-14.9558267009768,9.20205946908689e-22,5.02561275844712e-19,39.2501214090835
"Ddx39",-1.26006976660866,7.12167783220356,-14.9307743374457,9.95594055713598e-22,5.2282090152637e-19,39.1637539539341
"Cyp2d22",1.77425175106085,4.54732458650778,14.94363806212,9.56133833460525e-22,5.11944050790324e-19,39.0298856929148
"Ddit3",1.80296726391748,5.27485345257022,14.884453133217,1.15186419264462e-21,5.93470858651823e-19,38.9773909365743
"Trappc6a",1.65633350659545,4.99103258508206,14.8738092767507,1.19115231710542e-21,6.02348080059216e-19,38.9102607019423
"Htra1",1.13803883764079,8.50203669166724,14.8676952750267,1.21433083138297e-21,6.02904218410449e-19,38.8550787965388
"Srrt",-1.29192062540316,6.58647969241385,-14.8096433446521,1.45850338362171e-21,7.11202712438537e-19,38.8000409256625
"Mapk8ip3",1.1965469690415,7.71620303801591,14.7143087918214,1.97231342602177e-21,9.44876539024149e-19,38.4429232774148
"Ezh1",1.36845818105606,5.89232232549932,14.6281497430243,2.5933064105695e-21,1.22095548540382e-18,38.2261677912048
"Pmaip1",1.25778803263413,6.65140493950822,14.4926657218846,3.99581056380192e-21,1.81855998442898e-18,37.7966842904369
"Tnr",1.62114488708801,4.69314320897503,14.5266686636262,3.58418349435632e-21,1.65886946915912e-18,37.7879379235199
"Ifi27",1.23714279075596,6.72204710313839,14.4571704189284,4.47671147868988e-21,2.00402557948499e-18,37.6815211610745
"Per1",1.32905645310498,6.68322445584707,14.4335877921912,4.82822481518697e-21,2.06006773481735e-18,37.6078994357498
"Gapdh",4.08221943021257,5.61715776950951,14.4519263760663,4.5525684800683e-21,2.0051127013746e-18,37.5900352282697
"Cdh13",1.11719545305058,8.00349833391764,14.4343283459631,4.81677242268584e-21,2.06006773481735e-18,37.5243060672037
"C3",1.35476273080991,6.69221753878576,14.3682671638334,5.95492670604988e-21,2.46380581154703e-18,37.3991633122745
"Vasn",1.12229226708471,7.83554470265083,14.3746045771227,5.83483704218511e-21,2.45125992478383e-18,37.3477047235488
"Dido1",-1.28108191356701,6.1025838186049,-14.3349989902724,6.6276315112794e-21,2.58543905255009e-18,37.3015964633042
"Slurp1",1.6223150523295,4.78636410305995,14.358850492195,6.13800359584974e-21,2.50164871928162e-18,37.28030773922
"Prelp",1.21737257545067,6.7877080660483,14.296760609737,7.49651762870046e-21,2.88320291390033e-18,37.1661677532482
"Jrk",-1.86478851270984,3.99867833283952,-14.3431234797922,6.45656171944769e-21,2.55520769381099e-18,36.9807866198333
"mt-Nd1",-1.26463743069702,10.2193067646573,-14.3541536398252,6.23143797386891e-21,2.50238054047704e-18,36.9792639804082
"Hsph1",-1.09291188082935,7.90633032877975,-14.2060487710746,1.00484735857371e-20,3.75881737268113e-18,36.7993486769366
"Pycr1",1.57842544340981,5.23689489968381,14.1483696962997,1.21127071805513e-20,4.41015593305753e-18,36.671120385592
"Notch3",1.85392185088413,3.88834991240754,14.1924524365263,1.05005126860771e-20,3.87483107998252e-18,36.5012610002492
"Armcx4",-1.40135487628301,5.3503139532168,-14.0608599135215,1.60952291332605e-20,5.70795353171357e-18,36.3993285283388
"Calcoco1",1.18147172857471,6.83153788574839,14.0432565918108,1.70444257653268e-20,5.8905061096176e-18,36.3465059812582
"Rasa4",1.37471800381962,5.22967886779064,14.0394480652485,1.72571314596773e-20,5.8905061096176e-18,36.3257366358741
"Ifi27l2a",2.27961507125178,3.29480389503616,14.2588835375858,8.47099377676408e-21,3.21274204252912e-18,36.2899059406158
"Hspd1",-1.08033329054216,8.99706449954948,-14.0841239788032,1.49223004874117e-20,5.36162183433884e-18,36.2793068455294
"Nop56",-1.11219751939575,7.30078933964647,-14.0012309810271,1.95461713103196e-20,6.58947283914689e-18,36.1835445140099
"Il34",1.09647739766962,7.56792356161415,13.980457183166,2.09169867250512e-20,6.96561166464601e-18,36.0934625732247
"Olfml3",1.26002375903507,6.04760768248795,13.9472530593094,2.33131203886855e-20,7.67001660787751e-18,36.0562799802001
"Scara5",1.38312274290843,5.14771015392483,13.8905576265533,2.80650569760877e-20,9.12348227197652e-18,35.8418076179804
"Rras",1.30836226689881,6.50128225956571,13.8330333739389,3.38915218337669e-20,1.08879504319373e-17,35.6767067262475
"Heatr1",-1.33155821743098,5.8272843829236,-13.8265334704426,3.46225983281346e-20,1.0993480145888e-17,35.6636743144245
"Xpo5",-1.14433269523973,6.96164026820987,-13.7874995981247,3.93613114151974e-20,1.23544750668367e-17,35.5071998566226
"Lpcat2",1.3198044929157,5.49022860318982,13.7098802167833,5.08277092818598e-20,1.57721847427244e-17,35.2775693566548
"Gm10282",-1.38534912802857,5.14284674538293,-13.6781523631596,5.64393574119807e-20,1.71834223255774e-17,35.1523554079551
"Marcksl1",-1.15522768712829,6.93685278319583,-13.6771093318773,5.66341234592583e-20,1.71834223255774e-17,35.1460869502051
"Atp13a4",-2.770573488422,2.81583351904508,-14.0424081351627,1.70915811041342e-20,5.8905061096176e-18,34.9375943704895
"Nppb",1.17626781271957,6.26484548358331,13.5702809351359,8.06552916956365e-20,2.39397179383994e-17,34.8222548799269
"Naglu",1.13623261631594,6.97384457292544,13.5294921688044,9.23485020206441e-20,2.7115704781481e-17,34.654742434546
"Srsf3",-1.06063882496457,7.50482735224996,-13.3750673182403,1.54479978022812e-19,4.4876433615627e-17,34.1018841213851
"Flot1",1.03925698131576,8.0823816390173,13.3288435541206,1.80307246646015e-19,5.12880206683617e-17,33.8869148280868
"Ppm1j",2.58079154947002,2.85499892702721,13.6001483066147,7.30529484529165e-20,2.19215039934483e-17,33.8405025993213
"Apol9a",1.52980318328585,4.64639923587248,13.2498655834887,2.34966484419806e-19,6.61466988665118e-17,33.7080570006403
"Zfr2",1.95778071502774,3.50668308298957,13.3353810488621,1.76404680656005e-19,5.0706132786037e-17,33.6325543100299
"Bnip3",1.49255505564953,7.2062135411778,13.210968856214,2.67773611182556e-19,7.46132040873679e-17,33.5785913693878
"Gm26917",-1.2224160071605,6.18436149324486,-13.1722147768722,3.05074128805756e-19,8.41480730838262e-17,33.5051768831661
"Has1",1.13732903874295,6.12605690681729,13.1611159414382,3.16695092425688e-19,8.56236919689926e-17,33.4686273964655
"Anxa3",1.09621089906299,6.64217608844102,13.1674497367584,3.10009559896712e-19,8.46543105209952e-17,33.4677818308862
"Heatr3",-1.14803190837169,6.60493540455879,-13.1100134858041,3.76257629627501e-19,1.00730069531747e-16,33.2788328538891
"Sil1",1.44843119706057,5.27401898835614,13.0596177524093,4.46104811120134e-19,1.18269748322888e-16,33.1293099963225
"Slc25a30",1.11742360323246,6.72118312735905,12.975488756582,5.93205198446207e-19,1.55756291865102e-16,32.8170336351486
"Utp20",-1.23470219967825,5.9950478577985,-12.9369385350412,6.76162016713784e-19,1.74188265947201e-16,32.7210054059928
"Trim66",-1.64387587969106,4.20625799705507,-12.9499159210834,6.47001332046936e-19,1.6826347975434e-16,32.6326342692817
"Adgrg1",1.1332776955839,6.3575651353664,12.9008164439253,7.64524328924299e-19,1.95110895793793e-16,32.584577682161
"Col4a5",1.35982825564885,4.71474447993521,12.7650183201901,1.21498703362673e-18,2.96229026136117e-16,32.112925736963
"Id3",-1.57850272534305,4.38239617980803,-12.7802675573276,1.15326519181884e-18,2.86292841754519e-16,32.1107992788188
"AI413582",1.241105116928,5.85973550871216,12.7502819241419,1.27780602711178e-18,3.08788045861428e-16,32.0926497582649
"D430020J02Rik",-1.6780508533331,3.9188454262894,-12.8034787354795,1.06534311451699e-18,2.69364115075143e-16,32.0763709702415
"2310022B05Rik",0.967651868478798,8.10462379380355,12.747425522263,1.29035728171959e-18,3.09085844665937e-16,31.9114476543519
"Hnrnpab",-0.962220455120481,8.63651288503604,-12.7651001991734,1.21464686205837e-18,2.96229026136117e-16,31.9074495554807
"Phf1",1.31825151657462,5.51466014113542,12.6893139940133,1.57460328469601e-18,3.68400202812903e-16,31.8899754113795
"Nme1",-1.36407743367221,5.484413077754,-12.6886019507908,1.57845328044493e-18,3.68400202812903e-16,31.8872964294979
"Mapt",1.5047905164825,4.43225428134735,12.6450720482206,1.83283153711845e-18,4.24145176136386e-16,31.678002407771
"Dkc1",-1.27755596669575,5.42239285708489,-12.6192489641641,2.00293715610369e-18,4.57751083602137e-16,31.6518311552801
"Chrd",2.15948251683589,3.04406914583758,12.7882206378268,1.12234244421843e-18,2.81172524075897e-16,31.5916731264908
"Hpse",1.19311121880381,5.60488952415708,12.598222150292,2.15318009026447e-18,4.66641974006761e-16,31.580167478644
"Pold4",1.06405781077558,6.73854632298393,12.6115589097215,2.05661517639029e-18,4.60799796553211e-16,31.5768613116315
"Gadd45b",1.44695859075996,5.08814261043862,12.5946473622554,2.17983368626673e-18,4.68698570636894e-16,31.5613034927014
"Hid1",1.36022733692126,4.74978465378953,12.5989383145243,2.14788011088623e-18,4.66641974006761e-16,31.5577888218247
"Qsox1",0.991163266801937,7.45240820662395,12.6074136367519,2.08615079860189e-18,4.60799796553211e-16,31.5016484688767
"C77080",1.03905672710289,7.64455455044614,12.6096372600811,2.07025426423149e-18,4.60799796553211e-16,31.4901543167015
"Pla2g7",0.966455074553324,7.93268613232426,12.6179972484747,2.01157688622904e-18,4.57751083602137e-16,31.4866288825765
"Slc25a37",1.02998562086605,7.64581038118105,12.6065339635001,2.09247353325514e-18,4.60799796553211e-16,31.4791944039646
"Mmp2",0.945421411354945,10.6857585109076,12.7095996858987,1.4688171729812e-18,3.48773830805196e-16,31.3807176213968
"Ifitm1",1.07467122246079,6.59292559063141,12.5353640381539,2.67383065100462e-18,5.66002275868087e-16,31.3253585163506
"4933438A12Rik",-1.87719576640894,3.72418406464713,-12.569862780951,2.3740333280389e-18,5.06466625693425e-16,31.2262122101911
"Fasn",-0.978426833638839,7.63556891907822,-12.5283748555544,2.73908343044083e-18,5.75355009500368e-16,31.2128297248108
"Stac2",1.09222838948707,6.66175837179821,12.4952100103052,3.07135930960164e-18,6.40226020361008e-16,31.182795894268
"4930447F24Rik",1.35090176367392,5.65222186527366,12.4421776404213,3.68953010827526e-18,7.46296286419796e-16,31.0470693905179
"Scd1",0.978032147872974,7.59697759405998,12.4623024208434,3.44136426412921e-18,7.11919196671033e-16,30.9861389154953
"Itga7",1.58814526437831,4.28122042075447,12.4436677839905,3.67054988374718e-18,7.46296286419796e-16,30.9773924380802
"Clybl",1.45778376734638,4.70578971925129,12.4275284534028,3.88148334111721e-18,7.79350482322703e-16,30.973739063606
"Nr1d1",1.11446673501636,6.15674135277576,12.402713054853,4.2299727480057e-18,8.37013520505737e-16,30.8941502550703
"Sf3b3",-0.924766742510016,8.82359229682187,-12.4595662361967,3.47408820377464e-18,7.13285162259204e-16,30.8259898257301
"Prr13",0.951494353532204,8.05066892666323,12.4244291880592,3.92337065267877e-18,7.82010820530652e-16,30.8033557550326
"Hmgn2",-1.16701497834468,5.85984716306841,-12.3075876012391,5.88558108124331e-18,1.12389903905952e-15,30.5798637473863
"Cox7a2l",0.976438078604043,7.43162405728224,12.3167991655779,5.7000169871601e-18,1.09612932301677e-15,30.4986258885298
"Itgb5",0.96979022948204,7.6880149447196,12.3212464044527,5.6125561196344e-18,1.0869650351692e-15,30.4868668131158
"Lama5",0.944169859560124,8.22986785411193,12.3373373382935,5.30728105418775e-18,1.03518516961932e-15,30.4781732172307
"Xkr5",-1.52569577394342,4.36017147663421,-12.2934957857294,6.18134217012148e-18,1.17217993499658e-15,30.4753525662721
"Ftsj3",-1.05582110716534,6.53039216727873,-12.2847674190878,6.37202235545335e-18,1.19178640041346e-15,30.4664748649531
"Nfkbiz",1.19527291121599,5.39928613801945,12.2602885032233,6.93911478438916e-18,1.27800457174738e-15,30.4251713927178
"Hnrnpm",-0.974446207381993,7.5227009049349,-12.2905367278981,6.2453310507637e-18,1.176146586229e-15,30.4001660982912
"Nop2",-1.07543085582643,6.29322106583347,-12.2588739828762,6.97340173546563e-18,1.27800457174738e-15,30.3914881839456
"Mybbp1a",-0.928879331391601,8.83001755746309,-12.273448129196,6.62818649276374e-18,1.23126454801292e-15,30.1763473038609
"Irf7",2.34846146252372,2.79008275508484,12.3638702418355,4.84008572533621e-18,9.50850510084574e-16,30.0105784120941
"Adssl1",1.06876030770383,6.5580640081268,12.1476989403739,1.02809430057289e-17,1.85921662687045e-15,29.9865902923611
"Primpol",1.23517590808079,4.87766362296063,12.1305404786957,1.09172466263371e-17,1.96129772121966e-15,29.9708682767179
"Zc3h7b",-1.03161980307928,6.8158926529856,-12.1190178306211,1.13667466426104e-17,2.00252742303073e-15,29.8684731894484
"Sdc4",0.965745670477403,7.99052578871973,12.15274527371,1.01010335656149e-17,1.83885949050831e-15,29.863194090715
"Lrrn4cl",0.9770230178757,7.40065635836104,12.119804215757,1.13354836008517e-17,2.00252742303073e-15,29.8144764262941
"Cad",-0.969210630540869,7.544829679602,-12.0827723800233,1.29063683473796e-17,2.24480382459806e-15,29.6717032033412
"Acap1",1.79909097578223,3.63223199073921,12.0869719265455,1.27176942158671e-17,2.22616715354284e-15,29.6210224741547
"Mmp3",-2.08762774645796,3.29708470307066,-12.1232549916554,1.11993204331862e-17,1.99882250371906e-15,29.5475958226106
"Hspb6",-1.24164708093712,4.98506894521477,-11.9381056806683,2.14641886681835e-17,3.6180407405067e-15,29.3081264506268
"Klf10",1.06033186161088,6.16124553310182,11.9457348300608,2.08946879881729e-17,3.54392077573316e-15,29.3066499565839
"Dhx58",1.60669353062657,3.86603877647068,11.9724640812839,1.90170997754451e-17,3.24562464730049e-15,29.3054598315011
"Anxa8",1.37467300630235,4.26013211582952,11.9319256204841,2.19369958891341e-17,3.67505243401585e-15,29.2402653967908
"Mrc2",0.902729594261851,8.29890915984833,11.981796065675,1.84025078048643e-17,3.18048911789513e-15,29.2220662316784
"Rras2",0.923565800335041,7.44910930202701,11.8389818657467,3.04607615255005e-17,5.04116372713238e-15,28.8204950988207
"Aldoa",1.00763503024603,10.7312957495113,11.972981128137,1.89825113965e-17,3.24562464730049e-15,28.7942328633491
"Ptprn",0.935263202118032,7.56463254008701,11.8120281251072,3.35098424776621e-17,5.51236908757541e-15,28.7124082708548
"Klhdc4",-1.1521115019292,5.44170743379232,-11.7595748956473,4.03565036858592e-17,6.3720519450308e-15,28.6853412142152
"Nolc1",-0.974527351664873,6.80800113561935,-11.7637265199352,3.97665119896603e-17,6.3720519450308e-15,28.6198843999948
"Baiap2",0.985218326271674,6.81593702880081,11.7603437902508,4.02465721086049e-17,6.3720519450308e-15,28.6052547724753
"Gpr137b",1.04512138233048,6.14674771891692,11.7350687491219,4.40237470463431e-17,6.86946548911137e-15,28.5668314982623
"Nupr1",0.985767400495713,6.39977710676115,11.7312192449168,4.46296563412001e-17,6.92444332789291e-15,28.5358224415719
"Hmg20a",1.04554341325041,5.98073089972638,11.7073962625994,4.85713500346506e-17,7.45133626627081e-15,28.4788624982419
"Nos2",1.29261100849325,4.78179952092279,11.6967083804449,5.04522530010331e-17,7.6116004016531e-15,28.4634685711203
"Dlg4",1.02908490956565,6.03057208742689,11.6970589408375,5.03894081465275e-17,7.6116004016531e-15,28.4395185929653
"Tent5b",1.06374926167664,5.88547331945654,11.6932945159839,5.10684094176515e-17,7.62035549709186e-15,28.4342812778156
"Gstm1",1.03844783169416,6.04046700904012,11.6948115354034,5.07936752516274e-17,7.62035549709186e-15,28.4310498571837
"Ncl",-0.964705603575232,8.79342797218431,-11.7749044411135,3.82209373958016e-17,6.17573454122577e-15,28.4231427930246
"Car9",2.36525294338217,3.91340299832558,11.7101575129488,4.80970288146298e-17,7.42025743413049e-15,28.3757671773031
"Gpi1",1.02033697668275,8.83851934649603,11.759485401079,4.03693187274445e-17,6.3720519450308e-15,28.3587369190274
"H2-K1",0.90176284841637,9.5894940579284,11.7840785752688,3.69978476994333e-17,6.02411857801046e-15,28.3261216472863
"Rcn3",1.06897614237644,5.8697360914489,11.6561274060029,5.82891073997215e-17,8.65054704219671e-15,28.3038972821774
"Dhrs4",-1.83031430005,3.28886016579382,-11.7369965921446,4.37234346867607e-17,6.86181512064008e-15,28.2894982940451
"Rdm1",2.46930725891351,2.5970452537092,11.8808802414417,2.62673189136369e-17,4.37366876569929e-15,28.2673704184851
"Serpina3n",1.64623313488239,3.77993162863665,11.6526086228589,5.90240381488892e-17,8.7122670796309e-15,28.1916628528564
"Ypel3",1.11515602476452,5.51706478083845,11.6196772509757,6.63723225016373e-17,9.74424199221618e-15,28.1902000797805
"Cct3",-0.8870087264879,8.65149651848639,-11.6989805903931,5.00463163242971e-17,7.6116004016531e-15,28.1720626477897
"Fxyd2",-1.63323216348304,3.73757192174223,-11.5904033937454,7.36774429119295e-17,1.07588766502463e-14,27.954628108871
"Atp2b4",1.24620463521078,4.63655200749307,11.5461173457402,8.63027801118463e-17,1.24035264027063e-14,27.9315854381654
"Hnrnpd",-0.942446989248926,6.88176921543521,-11.5518504801319,8.45524939551332e-17,1.22162695895917e-14,27.8605313156759
"Psca",2.5407698160569,2.49388392411155,11.7835898520829,3.70619958657398e-17,6.02411857801046e-15,27.850059372592
"Ddit4",1.13529809369498,5.77132545422491,11.5252429399516,9.29905319327457e-17,1.31569557279144e-14,27.8458727280997
"Prpf31",-1.10901108385685,5.67322343072122,-11.516746626857,9.58602522049805e-17,1.34930716853681e-14,27.8215151328163
"Apol9b",1.2064454905498,4.79064617666904,11.5104627364494,9.80400854359244e-17,1.37291313487117e-14,27.8112042781397
"Prpf40b",1.12363025813187,5.20315926234815,11.49377554742,1.04074827651745e-16,1.44998536667663e-14,27.7531742327362
"Cbr2",1.48751724534887,3.82244991940281,11.4869817263234,1.06637926308567e-16,1.47068780490305e-14,27.6357054062486
"Cyb5b",-0.865215169262285,8.60888417518774,-11.5293886401476,9.16219213919852e-17,1.30990565835128e-14,27.5711940709904
"Bhlhe40",1.10770102154121,5.93880434010757,11.4353346340138,1.2832631821742e-16,1.75210338578154e-14,27.517094852888
"Calr",-0.817680721990558,10.2258501113576,-11.5764058448001,7.74522721383835e-17,1.12499425281002e-14,27.4739677633715
"Polr2a",-0.902124881601131,7.96731276375921,-11.4604332168026,1.17280157161006e-16,1.60933128220884e-14,27.4119603851465
"Trir",-1.07100082359288,6.72005034171652,-11.4125160605378,1.39278780094218e-16,1.87353972809498e-14,27.3786625528025
"Mt1",1.16760894125117,8.96789755628232,11.4903323067745,1.05365987392482e-16,1.46052234402361e-14,27.3775356938366
"Nfe2l1",0.853159210330496,8.52425526380738,11.432788676065,1.29503932560415e-16,1.75886032229576e-14,27.2332219740325
"Ms4a4d",2.25425280348718,2.66714358350146,11.5262264351112,9.26639967489825e-17,1.31569557279144e-14,27.2194108171482
"Hpcal1",1.01340172183652,5.87743181005355,11.3507389752324,1.73908608161802e-16,2.3165474941826e-14,27.2184527562347
"Tyms",-1.13243944144255,5.42732286252927,-11.2934901243813,2.13731804578383e-16,2.80594922481823e-14,27.0374456543225
"Hspg2",0.83222086665044,10.2009118275926,11.4314887244221,1.30109417037296e-16,1.75886032229576e-14,26.9529674148553
"Isg20",1.24286671773573,4.61126715163658,11.2646649363533,2.37149809110788e-16,3.05464614971146e-14,26.9388655979083
"Mcl1",0.876494165806165,7.90800119500765,11.3241888828093,1.91350190142853e-16,2.53650468069461e-14,26.9263724616639
"Fam234a",0.926312351694239,6.7893460106855,11.2829017718674,2.22049773430044e-16,2.887387220502e-14,26.9038907862376
"Cyr61",0.865685329323071,9.19299590834867,11.3615988722171,1.67245225109158e-16,2.23870851081166e-14,26.8742961461436
"Zfp36",1.13128465571733,5.26820219566003,11.229147092668,2.69600330343074e-16,3.40832232438811e-14,26.8117226198399
"Dclk1",1.02598970786428,7.18718082969081,11.2594821279421,2.41627360974494e-16,3.09770814372324e-14,26.7796917009861
"Eif4g2",-0.874549983138379,8.95323351975616,-11.3083030598071,2.02619986335356e-16,2.67291979075341e-14,26.7230394999141
"Rab11fip5",0.893267507000279,7.22936007651858,11.241275550476,2.58043902305923e-16,3.29271254218123e-14,26.7085180160585
"Erbb3",1.19229909712407,4.65266646570444,11.1991701961946,3.00455787797488e-16,3.74114799969672e-14,26.7079521706279
"Cercam",1.03337251851684,5.88459535576542,11.2021791630505,2.97204051710102e-16,3.72282157800356e-14,26.686246639715
"Slc10a3",-1.44258725174352,3.90504752404619,-11.2108313448269,2.88050315417574e-16,3.62478800143212e-14,26.6793600328134
"Galnt15",0.880064818458393,7.68783301670662,11.2369871923697,2.62071735747085e-16,3.32855483164914e-14,26.6393121042081
"Aqp1",0.841464318589725,9.10275642436219,11.289677288523,2.16690218469294e-16,2.83117693576125e-14,26.6284301294348
"Eif4a2",0.84210043651732,8.85933763579584,11.2683812080312,2.33990869869381e-16,3.02824108223848e-14,26.5894395141181
"Fbxo31",0.989552312841032,7.34743789617669,11.1692934547297,3.34757551026387e-16,4.11766866931421e-14,26.435994629827
"Hmgcs2",-1.10441228822798,5.47411378329242,-11.1220679693868,3.97226368035477e-16,4.79958426192247e-14,26.422361923501
"Trmt12",-1.73404601705933,3.24764428096239,-11.1821776037515,3.19505142076965e-16,3.94784023289397e-14,26.3943119192011
"Abcf2",-0.915982220751614,7.08379645060365,-11.1390616704325,3.73495739367882e-16,4.54054372727075e-14,26.3573275166835
"Ptprs",0.833930788828447,8.9262186077765,11.1982960548648,3.01407170298194e-16,3.74114799969672e-14,26.3248350724898
"Imp4",-1.02394948287468,5.56909582623931,-11.0941065380895,4.39631934245027e-16,5.2885591314665e-14,26.3171298187602
"Mcm5",-0.852466237732589,8.52576441199034,-11.1654248062306,3.39479213289752e-16,4.1570219180732e-14,26.2691528120896
"Eno2",1.23240035024915,4.53821019015606,11.0727198573085,4.75127097397822e-16,5.69048054765015e-14,26.2549910581696
"Grwd1",-1.20626463305645,4.68729724055453,-11.0677730531282,4.83740947582282e-16,5.76834674918313e-14,26.2400306896072
"Ephx1",1.04208021777599,5.68461994501953,11.038540653647,5.37959657812642e-16,6.38698451125644e-14,26.1094960391653
"Gsn",0.804556647117054,9.58127301677857,11.1385973629029,3.74124707450807e-16,4.54054372727075e-14,26.0001578626691
"Kdm4b",1.12788840808634,5.57863760458466,10.987347576044,6.48116464934108e-16,7.49920182540495e-14,25.9311660835499
"Klk10",-1.715405821041,3.57827927862438,-11.0130440074956,5.90237240446161e-16,6.97731962115296e-14,25.90652163436
"Lgr6",-1.27738036692519,4.46146149306256,-10.9643581148479,7.04739411822393e-16,7.95712382878e-14,25.8638837753407
"Ppa1",-0.965215199945928,6.18060249163246,-10.9700869037027,6.90178670617297e-16,7.85279539939439e-14,25.8297450972118
"Prune2",0.923176737909977,7.66955369853259,11.0056381821706,6.06361805060102e-16,7.13703526326561e-14,25.8024160053458
"Acacb",1.08911202731718,5.20497679510468,10.9427351742381,7.62547049762178e-16,8.5169045220058e-14,25.786245754938
"P4ha2",1.07306150698123,7.60598432634085,10.9933929857103,6.34004161793482e-16,7.36712836004026e-14,25.7671770365257
"Hnrnph1",-0.872718013157698,7.82952013806745,-10.9977174217391,6.24099845402372e-16,7.31428947570926e-14,25.7554109375529
"Coq8a",1.71250850055995,3.31163546357211,10.9763942118652,6.74498253222797e-16,7.73887554653568e-14,25.7258489356097
"Ypel2",1.60445767268237,3.368794231734,10.957695220736,7.22064721403792e-16,8.11416516352813e-14,25.6861087949911
"Ddx3x",-0.879473787575774,8.05143717759923,-10.9844666410053,6.54952761489087e-16,7.5463270286846e-14,25.677750274902
"Dynlt3",0.96092860721748,6.21504618148094,10.9195333299644,8.29910867603037e-16,9.17505103709964e-14,25.6415307029858
"L1cam",0.895774817138649,7.05758307726344,10.9355577823449,7.82774620066581e-16,8.68911648380412e-14,25.6188834488577
"Slc7a2",-1.8598734923668,3.11818453250138,-10.9723886167076,6.84414274256387e-16,7.81979104063563e-14,25.6066556529143
"Tfdp1",-0.849612089984515,8.06994725664466,-10.9641882123199,7.05175949963291e-16,7.95712382878e-14,25.6008151898486
"Hdac1",-0.865616700761596,7.51603098878165,-10.9421624239003,7.64141651551405e-16,8.5169045220058e-14,25.5921420517659
"Lbp",1.10806818453882,5.01749145193766,10.8636119184082,1.01801824284998e-15,1.11642667299215e-13,25.5063139641156
"Timeless",-0.982087488674378,5.74851709296077,-10.858469414456,1.03734348683141e-15,1.12855532250619e-13,25.4559094849644
"Dbp",1.70305586491532,3.74913515106584,10.8593751111331,1.0339132772212e-15,1.12855532250619e-13,25.4167610503615
"Polr3gl",1.15413292371918,4.90234229376958,10.832659658849,1.14007237364738e-15,1.22566757114917e-13,25.3969497184159
"Slc5a5",1.39834057694264,3.94173893721083,10.8408522137738,1.10639799573822e-15,1.19416640591397e-13,25.3870270054979
"Gngt2",1.10925176407955,5.12884680746111,10.8123942833834,1.22788110674999e-15,1.30975583523523e-13,25.3182928187512
"Mylip",1.18089063073909,4.56543861223835,10.7940165979977,1.31339866480524e-15,1.39552441011038e-13,25.2580532822617
"Ccnl2",0.958267545228709,6.61733046750695,10.819676796302,1.19556729734503e-15,1.28028847798434e-13,25.2421535765033
"Ubc",0.900997622233726,7.82852539725751,10.8537803834545,1.05528703151989e-15,1.14352075276642e-13,25.2272970166421
"Gusb",-1.04476747840038,5.29414019870433,-10.7792570022303,1.38641269517888e-15,1.45610659489422e-13,25.1931947621075
